id;type;source;label;remarks;geom;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude
309;cities and towns outside Greater Ouagadougou;OSM;Siby;;0101000020E61000003AC9D1776ECA07C007BBC9053CB62740;;;2014-05-21 13:49:47.74048+02;;;;;;;
310;cities and towns outside Greater Ouagadougou;OSM;Sono;;0101000020E610000088200AA845F00BC072C8A6D2C9A82940;;;2014-05-21 13:49:47.74048+02;;;;;;;
311;cities and towns outside Greater Ouagadougou;OSM;Gassan;;0101000020E61000003E326CAD0E9A09C098A34E8E86A22940;;;2014-05-21 13:49:47.74048+02;;;;;;;
312;cities and towns outside Greater Ouagadougou;OSM;Gossina;;0101000020E61000005DAC286D5FEF06C04888D47378112940;;;2014-05-21 13:49:47.74048+02;;;;;;;
313;cities and towns outside Greater Ouagadougou;OSM;Yaba;;0101000020E610000078AEA3925FEF06C0685650A91FBC2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
314;cities and towns outside Greater Ouagadougou;OSM;Gomboro;;0101000020E61000007C36F788723606C039407C5077F82A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
315;cities and towns outside Greater Ouagadougou;OSM;Kiembara;;0101000020E6100000F972DD77BFD905C03EA4AFE3037B2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
316;cities and towns outside Greater Ouagadougou;OSM;Moussodougou;;0101000020E6100000A73FD3F612CD13C05370BF2024AB2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
317;cities and towns outside Greater Ouagadougou;OSM;Dakoro;;0101000020E6100000C4CB77F40B9B14C003CFCD9794ED2440;;;2014-05-21 13:49:47.74048+02;;;;;;;
318;cities and towns outside Greater Ouagadougou;OSM;Douna;;0101000020E6100000B7BE11BE926F14C05257509B913B2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
319;cities and towns outside Greater Ouagadougou;OSM;Niankorodougou;;0101000020E610000070857AEEB13415C078772B74B1E82440;;;2014-05-21 13:49:47.74048+02;;;;;;;
320;cities and towns outside Greater Ouagadougou;OSM;Nouna;;0101000020E6100000A4DE8FCA27F00EC0F3FD6769CC772940;;;2014-05-21 13:49:47.74048+02;;;;;;;
321;cities and towns outside Greater Ouagadougou;OSM;Douroula;;0101000020E610000050F9E9785E670AC038198396052C2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
322;cities and towns outside Greater Ouagadougou;OSM;Gassan;;0101000020E61000003E326CAD0E9A09C098A34E8E86A22940;;;2014-05-21 13:49:47.74048+02;;;;;;;
323;cities and towns outside Greater Ouagadougou;OSM;Gossina;;0101000020E61000005DAC286D5FEF06C04888D47378112940;;;2014-05-21 13:49:47.74048+02;;;;;;;
324;cities and towns outside Greater Ouagadougou;OSM;Yaba;;0101000020E610000078AEA3925FEF06C0685650A91FBC2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
325;cities and towns outside Greater Ouagadougou;OSM;Gomboro;;0101000020E61000007C36F788723606C039407C5077F82A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
326;cities and towns outside Greater Ouagadougou;OSM;Tougan;;0101000020E610000073B6F6BDDC8E08C00BF3CBB5BC232A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
327;cities and towns outside Greater Ouagadougou;OSM;Mangodara;;0101000020E61000004D90F33EA86611C0E597B38D50CD2340;;;2014-05-21 13:49:47.74048+02;;;;;;;
328;cities and towns outside Greater Ouagadougou;OSM;Komki-Ipala;;0101000020E6100000B01210D0C1DFFCBF128F9E95FD5C2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
329;cities and towns outside Greater Ouagadougou;OSM;Bitou;;0101000020E6100000D148E0D8B499D3BF44C5A43C95842640;;;2014-05-21 13:49:47.74048+02;;;;;;;
330;cities and towns outside Greater Ouagadougou;OSM;Garango;;0101000020E61000002CF7CCF2669FE1BF5825BB12099A2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
331;cities and towns outside Greater Ouagadougou;OSM;Niaogho;;0101000020E6100000725C368FD489E8BFCDCF7A64F8882740;;;2014-05-21 13:49:47.74048+02;;;;;;;
332;cities and towns outside Greater Ouagadougou;OSM;Comin-Yanga;;0101000020E6100000DDEB56E0FD82C13F3492848EB2662740;;;2014-05-21 13:49:47.74048+02;;;;;;;
333;cities and towns outside Greater Ouagadougou;OSM;Dourtenga;;0101000020E610000075804E3C573591BF7BC357615F6F2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
334;cities and towns outside Greater Ouagadougou;OSM;Lalgaye;;0101000020E61000008297BBEC371AB1BFEEE17BDAA4332740;;;2014-05-21 13:49:47.74048+02;;;;;;;
335;cities and towns outside Greater Ouagadougou;OSM;Ouargaye;;0101000020E6100000C62F7673BC47AD3F87F7EF266B022740;;;2014-05-21 13:49:47.74048+02;;;;;;;
336;cities and towns outside Greater Ouagadougou;OSM;Sangha;;0101000020E61000006262559C4C64C43FED379405E85C2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
337;cities and towns outside Greater Ouagadougou;OSM;Yargatenga;;0101000020E6100000E0041C19810E753F7A1DBFA1426D2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
338;cities and towns outside Greater Ouagadougou;OSM;Bourzanga;;0101000020E6100000EE9ABFA39BBDF8BF0148979C855B2B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
339;cities and towns outside Greater Ouagadougou;OSM;Rollo;;0101000020E6100000BE5817B4D84BFBBF0921E99646332B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
340;cities and towns outside Greater Ouagadougou;OSM;Rouko;;0101000020E6100000931E8BFF9C2DFABFEFAD3DDC0D6C2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
291;cities and towns outside Greater Ouagadougou;OSM;Dédougou;;0101000020E6100000F540E1A26DAA0BC036D3B20BCCEC2840;;;2014-05-21 13:49:47.74048+02;7;2015-07-30 10:57:42.504707+02;0;0;0;12.4624942451279;-3.45821692705078
341;cities and towns outside Greater Ouagadougou;OSM;Boulsa;;0101000020E6100000E59005F4545CE2BF6E268432CB522940;;;2014-05-21 13:49:47.74048+02;;;;;;;
342;cities and towns outside Greater Ouagadougou;OSM;Dargo;;0101000020E6100000B164AAE68B7FD2BFF4A727C5556E2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
343;cities and towns outside Greater Ouagadougou;OSM;Barsalogho;;0101000020E610000060B473F75FE5F0BF0B99058947D42A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
344;cities and towns outside Greater Ouagadougou;OSM;Dablo;;0101000020E6100000922F686A94E9F2BFA1365C0C58702B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
345;cities and towns outside Greater Ouagadougou;OSM;Korsimoro;;0101000020E610000040D6221F671FF1BFF459056BF0A52940;;;2014-05-21 13:49:47.74048+02;;;;;;;
346;cities and towns outside Greater Ouagadougou;OSM;Pensa;;0101000020E6100000AD0B3D4447E8E9BF917311DF52482B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
347;cities and towns outside Greater Ouagadougou;OSM;Pissila;;0101000020E6100000B84F9EC03B53EABFA9D425A06E542A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
348;cities and towns outside Greater Ouagadougou;OSM;Kokologho;;0101000020E6100000EEBC6B25B101FEBF08C76AFB72632840;;;2014-05-21 13:49:47.74048+02;;;;;;;
349;cities and towns outside Greater Ouagadougou;OSM;Tiou / Thiou;;0101000020E6100000331B8B2ABE4F05C071CC32B52F9D2B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
350;cities and towns outside Greater Ouagadougou;OSM;Dassa;;0101000020E6100000E29B1591079A05C094D530BCCEE62840;;;2014-05-21 13:49:47.74048+02;;;;;;;
351;cities and towns outside Greater Ouagadougou;OSM;Didyr;;0101000020E610000082F83DEB8DFB04C08207FA60BA1F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
352;cities and towns outside Greater Ouagadougou;OSM;Kyon;;0101000020E6100000B26787FA1F9704C0B398CD6299912840;;;2014-05-21 13:49:47.74048+02;;;;;;;
353;cities and towns outside Greater Ouagadougou;OSM;Tenado;;0101000020E61000002D2B5046A7CA04C0F776E5A712662840;;;2014-05-21 13:49:47.74048+02;;;;;;;
354;cities and towns outside Greater Ouagadougou;OSM;Zamo;;0101000020E6100000DEC952ED29BC05C070E94A8BF5082840;;;2014-05-21 13:49:47.74048+02;;;;;;;
355;cities and towns outside Greater Ouagadougou;OSM;Bakata;;0101000020E6100000A6AA42E03999FDBFD148529C1C892740;;;2014-05-21 13:49:47.74048+02;;;;;;;
356;cities and towns outside Greater Ouagadougou;OSM;Thion;;0101000020E6100000F2CA1466A02AD4BF7D274E3189212A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
357;cities and towns outside Greater Ouagadougou;OSM;Diabo;;0101000020E6100000947A5EBA3123A1BF329F70C3F5082840;;;2014-05-21 13:49:47.74048+02;;;;;;;
358;cities and towns outside Greater Ouagadougou;OSM;Tibga;;0101000020E6100000139FF47DC65EAD3FC4E5689E08572840;;;2014-05-21 13:49:47.74048+02;;;;;;;
359;cities and towns outside Greater Ouagadougou;OSM;Pama;;0101000020E610000009D38556DEA2E63F6A46220851802640;;;2014-05-21 13:49:47.74048+02;;;;;;;
360;cities and towns outside Greater Ouagadougou;OSM;Kantchari;;0101000020E61000006E72C0EE1431F83F14C3E97EA5F52840;;;2014-05-21 13:49:47.74048+02;;;;;;;
361;cities and towns outside Greater Ouagadougou;OSM;Logobou;;0101000020E6100000C3CA04C6F9AFFA3F3013850BDA442740;;;2014-05-21 13:49:47.74048+02;;;;;;;
362;cities and towns outside Greater Ouagadougou;OSM;Namounou;;0101000020E61000004ECF89CF682FFB3F3FB34DBF09B92740;;;2014-05-21 13:49:47.74048+02;;;;;;;
363;cities and towns outside Greater Ouagadougou;OSM;Tambaga;;0101000020E6100000A85D39807EDDFB3FD324D111E7972740;;;2014-05-21 13:49:47.74048+02;;;;;;;
364;cities and towns outside Greater Ouagadougou;OSM;Tansarga;;0101000020E6100000C1CD186EA4DEFD3F41B9143D93C02740;;;2014-05-21 13:49:47.74048+02;;;;;;;
365;cities and towns outside Greater Ouagadougou;OSM;Faramana;;0101000020E6100000F3C69A10FEAB12C02D56A8BFF9172840;;;2014-05-21 13:49:47.74048+02;;;;;;;
366;cities and towns outside Greater Ouagadougou;OSM;Satiri;;0101000020E610000055E3EEEF042610C07B99D54671DF2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
367;cities and towns outside Greater Ouagadougou;OSM;Kangala;;0101000020E6100000DB0A4741480015C06CD296FF66EF2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
368;cities and towns outside Greater Ouagadougou;OSM;Koloko;;0101000020E6100000B4F5943FC73B15C0DB24CDC57F2A2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
369;cities and towns outside Greater Ouagadougou;OSM;Kourouma;;0101000020E61000002B37858B763413C0D4D324406C3C2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
370;cities and towns outside Greater Ouagadougou;OSM;Fouzan;;0101000020E61000005CABA0A252DE09C0A17AFD68D9E62640;;;2014-05-21 13:49:47.74048+02;;;;;;;
371;cities and towns outside Greater Ouagadougou;OSM;Koumbia;;0101000020E6100000AF1A31E6149A0DC03DC5ECB9EC772640;;;2014-05-21 13:49:47.74048+02;;;;;;;
372;cities and towns outside Greater Ouagadougou;OSM;Koti;;0101000020E610000005E6A8C9D86608C009E3245E40CD2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
373;cities and towns outside Greater Ouagadougou;OSM;Bokin;;0101000020E6100000AA94D197BDA5FCBFAD1FF46882042A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
374;cities and towns outside Greater Ouagadougou;OSM;Yako;;0101000020E6100000C55E32CDED1B02C05BDFE0678BEC2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
375;cities and towns outside Greater Ouagadougou;OSM;Kalsaka;;0101000020E610000001636BF095ACFFBF181BA6CAF65C2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
376;cities and towns outside Greater Ouagadougou;OSM;Koumbri;;0101000020E6100000A7570DBACF5603C022B14E4C6CB22B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
377;cities and towns outside Greater Ouagadougou;OSM;Kossouka;;0101000020E6100000DA6D6F6B0279FEBF20733EA3ECBA2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
378;cities and towns outside Greater Ouagadougou;OSM;Thiou;;0101000020E6100000331B8B2ABE4F05C071CC32B52F9D2B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
379;cities and towns outside Greater Ouagadougou;OSM;Gourcy;;0101000020E61000001FCCEC4781DF02C0685D0E52BF6A2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
380;cities and towns outside Greater Ouagadougou;OSM;Kogho;;0101000020E6100000344EA81BD36DE5BFA949354E7A4F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
381;cities and towns outside Greater Ouagadougou;OSM;Zorgho;;0101000020E6100000A63EA68B8617E4BFB9EAE841B97E2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
382;cities and towns outside Greater Ouagadougou;OSM;Laye;;0101000020E610000021F30E25EB5CFCBFDAE11278EA0D2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
383;cities and towns outside Greater Ouagadougou;OSM;Dapelgo;;0101000020E6100000A3F877CED08DF8BFB647522B03572940;;;2014-05-21 13:49:47.74048+02;;;;;;;
384;cities and towns outside Greater Ouagadougou;OSM;Markoye;;0101000020E6100000E69B082E551CA23F270EF00274482D40;;;2014-05-21 13:49:47.74048+02;;;;;;;
385;cities and towns outside Greater Ouagadougou;OSM;Gorgadji;;0101000020E610000086910F35D3A2E0BF94FEBB3D35112C40;;;2014-05-21 13:49:47.74048+02;;;;;;;
386;cities and towns outside Greater Ouagadougou;OSM;Sampelga;;0101000020E6100000C04D4ED38F1FCC3FF4D446F07F802B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
387;cities and towns outside Greater Ouagadougou;OSM;Djibo;;0101000020E6100000072A3EA9C00CFABF4E9C363C23342C40;;;2014-05-21 13:49:47.74048+02;;;;;;;
388;cities and towns outside Greater Ouagadougou;OSM;Kelbo;;0101000020E6100000401F82298193F2BF0EA6B72AA9BB2B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
389;cities and towns outside Greater Ouagadougou;OSM;Mansila;;0101000020E61000005DC72F2DD564E43F914C40F646522A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
390;cities and towns outside Greater Ouagadougou;OSM;Solhan;;0101000020E6100000B5B674FC6A04DD3FFC3ED14B26C42A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
391;cities and towns outside Greater Ouagadougou;OSM;Kampti;;0101000020E61000000CAF9F5FDEAC0BC0B39F70A3BA492440;;;2014-05-21 13:49:47.74048+02;;;;;;;
392;cities and towns outside Greater Ouagadougou;OSM;Ouona;;0101000020E6100000184DF238EF770BC0917026685CEF2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
393;cities and towns outside Greater Ouagadougou;OSM;Yasso;;0101000020E6100000B143FF0BAD1A10C045D115A9C6BA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
394;cities and towns outside Greater Ouagadougou;OSM;Diontala;;0101000020E61000009BC285D353D511C01E4920CB85872740;;;2014-05-21 13:49:47.74048+02;;;;;;;
395;cities and towns outside Greater Ouagadougou;OSM;Fini;;0101000020E6100000159AD8859C8A11C0315E188C51A22740;;;2014-05-21 13:49:47.74048+02;;;;;;;
396;cities and towns outside Greater Ouagadougou;OSM;Sama;;0101000020E6100000D8F45E2A0A4D11C00A79108DBF8C2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
397;cities and towns outside Greater Ouagadougou;OSM;Bonza;;0101000020E61000003D437C9B30BC09C09B349DBFC8D52640;;;2014-05-21 13:49:47.74048+02;;;;;;;
398;cities and towns outside Greater Ouagadougou;OSM;Dira;;0101000020E6100000A21C296A5DDE0FC0371A62769CB32840;;;2014-05-21 13:49:47.74048+02;;;;;;;
399;cities and towns outside Greater Ouagadougou;OSM;Moussakongo;;0101000020E6100000AD8EFA2A837E10C095C8E117438F2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
400;cities and towns outside Greater Ouagadougou;OSM;Koumana;;0101000020E6100000C71285F105890EC0C8476F5D5CEF2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
401;cities and towns outside Greater Ouagadougou;OSM;Fakouna;;0101000020E610000064B2F164EF770BC00E1864869CB32840;;;2014-05-21 13:49:47.74048+02;;;;;;;
402;cities and towns outside Greater Ouagadougou;OSM;Karo;;0101000020E61000004146FD5226670AC0E4E3A813EABA2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
403;cities and towns outside Greater Ouagadougou;OSM;Toroba;;0101000020E6100000D1CF731E6CDA09C0F854C790C0ED2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
404;cities and towns outside Greater Ouagadougou;OSM;Poundou;;0101000020E6100000483DC79A24AB0CC002CE0650D1662840;;;2014-05-21 13:49:47.74048+02;;;;;;;
405;cities and towns outside Greater Ouagadougou;OSM;Datomo;;0101000020E6100000494AC3D452DE09C0D9C7555DC3D52740;;;2014-05-21 13:49:47.74048+02;;;;;;;
406;cities and towns outside Greater Ouagadougou;OSM;Kwon;;0101000020E610000052766BB26E0006C0C0B9ED7678112940;;;2014-05-21 13:49:47.74048+02;;;;;;;
407;cities and towns outside Greater Ouagadougou;OSM;Koin;;0101000020E61000006D383B6D1AAB06C0A74C5B75546F2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
408;cities and towns outside Greater Ouagadougou;OSM;Biba;;0101000020E6100000EC4BD1BD2DBC07C06EBEDB9486A22940;;;2014-05-21 13:49:47.74048+02;;;;;;;
409;cities and towns outside Greater Ouagadougou;OSM;Ouargaye;;0101000020E610000006AFAF7A1C6FAD3F4FA3A7BF20022740;;;2014-05-21 13:49:47.74048+02;;;;;;;
410;cities and towns outside Greater Ouagadougou;OSM;Boussoum;;0101000020E6100000B7BD635A0B9A07C0B1F562AC2D4D2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
411;cities and towns outside Greater Ouagadougou;OSM;Kassan;;0101000020E610000080EC9CEFB64408C02119C17362002A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
412;cities and towns outside Greater Ouagadougou;OSM;Kouy;;0101000020E61000006C2AF1EF974A09C01C14624DC9602A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
413;cities and towns outside Greater Ouagadougou;OSM;Niankore;;0101000020E6100000943E15E164B907C027A454BE96752A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
414;cities and towns outside Greater Ouagadougou;OSM;Tengrela;;0101000020E6100000E222638DFB4E13C0292ED85AA84D2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
415;cities and towns outside Greater Ouagadougou;OSM;Toumousseni;;0101000020E610000097607B32A08113C06E7A2DD8064E2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
416;cities and towns outside Greater Ouagadougou;OSM;Farakorosso;;0101000020E610000069BE30F5965511C036B867731E9A2340;;;2014-05-21 13:49:47.74048+02;;;;;;;
417;cities and towns outside Greater Ouagadougou;OSM;Ouangolodougou;;0101000020E61000004ED9322A783313C06C347D0FA4222440;;;2014-05-21 13:49:47.74048+02;;;;;;;
418;cities and towns outside Greater Ouagadougou;OSM;Baguera;;0101000020E6100000ADC1F884B5A515C0EBFBC8DB640E2540;;;2014-05-21 13:49:47.74048+02;;;;;;;
419;cities and towns outside Greater Ouagadougou;OSM;Tintilou;;0101000020E6100000715E0B8675C4FCBF380FA3E3596F2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
420;cities and towns outside Greater Ouagadougou;OSM;Zabo;;0101000020E610000054CA053A4ACD0EC07A058A9F2FBC2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
421;cities and towns outside Greater Ouagadougou;OSM;Loaba;;0101000020E61000004041EEAF2ABEDBBF7AF39A00ED772640;;;2014-05-21 13:49:47.74048+02;;;;;;;
422;cities and towns outside Greater Ouagadougou;OSM;Ouaregou;;0101000020E61000008C630B0EAE67E6BFF77B0210099A2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
423;cities and towns outside Greater Ouagadougou;OSM;Kampoaga;;0101000020E6100000FE86755F71C0CBBF643E9EB280912740;;;2014-05-21 13:49:47.74048+02;;;;;;;
424;cities and towns outside Greater Ouagadougou;OSM;Beka;;0101000020E61000007CEC0F8654D0E2BFE1A370534F622640;;;2014-05-21 13:49:47.74048+02;;;;;;;
425;cities and towns outside Greater Ouagadougou;OSM;Gassougou;;0101000020E610000022C1BD68EAABE2BFDAFC8EAACB552640;;;2014-05-21 13:49:47.74048+02;;;;;;;
426;cities and towns outside Greater Ouagadougou;OSM;Youngou;;0101000020E6100000659DBA5AEAABE2BFA84F3D9B323C2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
427;cities and towns outside Greater Ouagadougou;OSM;Zourma;;0101000020E6100000F1A0EE587E76E9BF8579791E8FC82640;;;2014-05-21 13:49:47.74048+02;;;;;;;
428;cities and towns outside Greater Ouagadougou;OSM;Mene;;0101000020E61000002046547AF88A02C00898AF5D60B62B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
429;cities and towns outside Greater Ouagadougou;OSM;Doundoudougou;;0101000020E61000009251450ED068D6BF84BEC878ADC42840;;;2014-05-21 13:49:47.74048+02;;;;;;;
430;cities and towns outside Greater Ouagadougou;OSM;Simba;;0101000020E61000006AFA6A639735D3BF09E3E78A46DE2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
431;cities and towns outside Greater Ouagadougou;OSM;Yilou;;0101000020E61000003419ED51D0BFF8BF4E7CE9D728062A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
432;cities and towns outside Greater Ouagadougou;OSM;Belga;;0101000020E6100000497B9A4F67F1DEBF86430A26A8C42940;;;2014-05-21 13:49:47.74048+02;;;;;;;
433;cities and towns outside Greater Ouagadougou;OSM;Zambanga;;0101000020E61000007BE9E9306423E2BF61A8D9EEDC772940;;;2014-05-21 13:49:47.74048+02;;;;;;;
434;cities and towns outside Greater Ouagadougou;OSM;Tilga;;0101000020E61000005E6472DF2226E3BF72C8B35AFD312A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
435;cities and towns outside Greater Ouagadougou;OSM;Taparko;;0101000020E610000038AA88D511C6D4BFAFC91ECEA0EE2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
436;cities and towns outside Greater Ouagadougou;OSM;Nagraogo;;0101000020E6100000B662B4B2F0FEF2BF76291F5C2BF02A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
437;cities and towns outside Greater Ouagadougou;OSM;Forgui;;0101000020E6100000CB1D505A33DFEDBF80280E41DAF72940;;;2014-05-21 13:49:47.74048+02;;;;;;;
438;cities and towns outside Greater Ouagadougou;OSM;Nessemtenga;;0101000020E6100000A6CFF20E4747F2BF445A0FFBE5032A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
439;cities and towns outside Greater Ouagadougou;OSM;Kalambaogo;;0101000020E61000005739FD00A8A3F0BF776D4AE48E612A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
440;cities and towns outside Greater Ouagadougou;OSM;Ankouna;;0101000020E610000075BD19567C25E8BF378FAC61C77A2B40;;;2014-05-21 13:49:47.74048+02;;;;;;;
441;cities and towns outside Greater Ouagadougou;OSM;Boulga;;0101000020E6100000B90702AE7113D1BFA6A56CD2B2C42740;;;2014-05-21 13:49:47.74048+02;;;;;;;
442;cities and towns outside Greater Ouagadougou;OSM;Issaogo;;0101000020E6100000922A55EDF2F8E7BF5EE2203BCA0A2A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
443;cities and towns outside Greater Ouagadougou;OSM;Noaka;;0101000020E61000007D2A07872E3FEEBF36512B38FF612A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
444;cities and towns outside Greater Ouagadougou;OSM;Pitmoaga;;0101000020E61000009DA800D99807FEBF89623180277B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
445;cities and towns outside Greater Ouagadougou;OSM;Loaga;;0101000020E61000006C61AFDE7FA000C01E9DB084F1772840;;;2014-05-21 13:49:47.74048+02;;;;;;;
446;cities and towns outside Greater Ouagadougou;OSM;Ipendo;;0101000020E61000009AA5D12CF18802C0B5561D95F5082840;;;2014-05-21 13:49:47.74048+02;;;;;;;
447;cities and towns outside Greater Ouagadougou;OSM;Nadiolo;;0101000020E6100000A004B5783F9E03C083B0AD034A312840;;;2014-05-21 13:49:47.74048+02;;;;;;;
448;cities and towns outside Greater Ouagadougou;OSM;Nariou;;0101000020E6100000E6E29960993301C0F54C05EE162B2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
449;cities and towns outside Greater Ouagadougou;OSM;Bologo;;0101000020E61000005758B6037213D1BF89F0F8037E112840;;;2014-05-21 13:49:47.74048+02;;;;;;;
450;cities and towns outside Greater Ouagadougou;OSM;Ouoro;;0101000020E6100000E0B839671C4403C027FFFB98DD192840;;;2014-05-21 13:49:47.74048+02;;;;;;;
451;cities and towns outside Greater Ouagadougou;OSM;Mogueya;;0101000020E61000002FE9B05EACC205C0F2DE119E5E4C2940;;;2014-05-21 13:49:47.74048+02;;;;;;;
452;cities and towns outside Greater Ouagadougou;OSM;Bonyolo;;0101000020E6100000258D5A256B0004C0C3884D9F9CB32840;;;2014-05-21 13:49:47.74048+02;;;;;;;
453;cities and towns outside Greater Ouagadougou;OSM;Batondo;;0101000020E6100000FA916CB316AB04C0EA0196AF273C2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
454;cities and towns outside Greater Ouagadougou;OSM;Koukouldi;;0101000020E61000001D11E2A3AF4404C01DFA066CD1662840;;;2014-05-21 13:49:47.74048+02;;;;;;;
455;cities and towns outside Greater Ouagadougou;OSM;Tialgo;;0101000020E6100000A6200BF30AAE04C097FBC935B5782840;;;2014-05-21 13:49:47.74048+02;;;;;;;
456;cities and towns outside Greater Ouagadougou;OSM;Lia;;0101000020E6100000F245F9E229BC05C033B7A96AC3D52740;;;2014-05-21 13:49:47.74048+02;;;;;;;
457;cities and towns outside Greater Ouagadougou;OSM;Passin;;0101000020E610000019E475F4892202C05D995F694E5E2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
458;cities and towns outside Greater Ouagadougou;OSM;Doundouni;;0101000020E61000004F09668192B5FEBF82FE7E47D92D2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
459;cities and towns outside Greater Ouagadougou;OSM;Tiougou;;0101000020E6100000E7C3F8CE656DEBBF38F3FA39F8EB2640;;;2014-05-21 13:49:47.74048+02;;;;;;;
460;cities and towns outside Greater Ouagadougou;OSM;Basgana;;0101000020E61000007CF6F371489AF1BF4A76F12D2D3C2740;;;2014-05-21 13:49:47.74048+02;;;;;;;
461;cities and towns outside Greater Ouagadougou;OSM;Dipienga;;0101000020E610000070556D773F95C93FE9B9930E76912940;;;2014-05-21 13:49:47.74048+02;;;;;;;
462;cities and towns outside Greater Ouagadougou;OSM;Moaka;;0101000020E61000001E50EC777E5EB5BF998A7EC1039A2840;;;2014-05-21 13:49:47.74048+02;;;;;;;
463;cities and towns outside Greater Ouagadougou;OSM;Ouadangou;;0101000020E6100000822B5ABF26E7BDBFE185F9F9B8D52940;;;2014-05-21 13:49:47.74048+02;;;;;;;
464;cities and towns outside Greater Ouagadougou;OSM;Bonsiega;;0101000020E61000002FD5BEB658DCC9BF07FE9110F1F42A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
465;cities and towns outside Greater Ouagadougou;OSM;Souloungou;;0101000020E610000024140073027CD83F26A2FE26EB082A40;;;2014-05-21 13:49:47.74048+02;;;;;;;
